Entity,Code,Year,Coal Consumption - EJ
Japan,JPN,2004,4.5867691908
Japan,JPN,2005,4.80684163593804
Japan,JPN,2006,4.72555535030308
Japan,JPN,2007,4.96058383766935
Japan,JPN,2008,5.09487665474054
Japan,JPN,2009,4.27474806968261
Japan,JPN,2010,4.87108843672747
Japan,JPN,2011,4.619263759421809
Japan,JPN,2012,4.8769090144457
Japan,JPN,2013,5.07237463360101
Japan,JPN,2014,4.9869072658537
Japan,JPN,2015,5.03117256778806
Japan,JPN,2016,5.02160336746989
Japan,JPN,2017,5.09561973297008
Japan,JPN,2018,4.99158484209333
Japan,JPN,2019,4.90521715240188
Kazakhstan,KAZ,1985,1.596594312
Kazakhstan,KAZ,1986,1.6774832880000001
Kazakhstan,KAZ,1987,1.74296484
Kazakhstan,KAZ,1988,1.8180760319999998
Kazakhstan,KAZ,1989,1.735261128
Kazakhstan,KAZ,1990,1.6211061670608002
Kazakhstan,KAZ,1991,1.5824683167552
Kazakhstan,KAZ,1992,1.5941524948776
Kazakhstan,KAZ,1993,1.447654470444
Kazakhstan,KAZ,1994,1.4161407115464
Kazakhstan,KAZ,1995,1.1436854802912
Kazakhstan,KAZ,1996,1.0214744295168001
Kazakhstan,KAZ,1997,0.8769087137664001
Kazakhstan,KAZ,1998,0.8634762786888001
Kazakhstan,KAZ,1999,0.7995013048008001
Kazakhstan,KAZ,2000,0.7468705994903999
Kazakhstan,KAZ,2001,0.9336522131999999
Kazakhstan,KAZ,2002,0.94590279
Kazakhstan,KAZ,2003,1.0444056336
Kazakhstan,KAZ,2004,1.1133078012
Kazakhstan,KAZ,2005,1.1256169932
Kazakhstan,KAZ,2006,1.1864302632
Kazakhstan,KAZ,2007,1.3037192784
Kazakhstan,KAZ,2008,1.4146221675600001
Kazakhstan,KAZ,2009,1.2952552435200002
Kazakhstan,KAZ,2010,1.3977204746399998
Kazakhstan,KAZ,2011,1.521504054
Kazakhstan,KAZ,2012,1.584955008
Kazakhstan,KAZ,2013,1.5691707719999999
Kazakhstan,KAZ,2014,1.55058138
Kazakhstan,KAZ,2015,1.433518452
Kazakhstan,KAZ,2016,1.4190252924797402
Kazakhstan,KAZ,2017,1.52249611143612
Kazakhstan,KAZ,2018,1.70478438396781
Kazakhstan,KAZ,2019,1.67191791603175
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0.0000010435431528
Kuwait,KWT,2001,0.0000027225169416
Kuwait,KWT,2002,0.0000118055953224
Kuwait,KWT,2003,0.0000039235423896
Kuwait,KWT,2004,0.0000035463284568
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0.00009773121636
Kuwait,KWT,2007,0.0000166331097
Kuwait,KWT,2008,0.0000281343414096
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0.0001609526332368
Kuwait,KWT,2011,0.0005668588404144
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.0114707801753568
Kuwait,KWT,2014,0.0091186104461184
Kuwait,KWT,2015,0.0075588510059928
Kuwait,KWT,2016,0.0093194984692224
Kuwait,KWT,2017,0.0071206917264
Kuwait,KWT,2018,0.008018659843199999
Kuwait,KWT,2019,0.0075949975512
Latvia,LVA,1985,0.030396167999999998
Latvia,LVA,1986,0.03835694952
Latvia,LVA,1987,0.03512139048
Latvia,LVA,1988,0.035252018639999994
Latvia,LVA,1989,0.0287884368
Latvia,LVA,1990,0.029663477999999997
Latvia,LVA,1991,0.026000027999999998
Latvia,LVA,1992,0.022872488399999998
Latvia,LVA,1993,0.0209046924
Latvia,LVA,1994,0.0157256208
Latvia,LVA,1995,0.0111871296
Latvia,LVA,1996,0.010487933999999999
Latvia,LVA,1997,0.009370058399999999
Latvia,LVA,1998,0.0069124068000000006
Latvia,LVA,1999,0.005342356800000001
Latvia,LVA,2000,0.0055098288
Latvia,LVA,2001,0.0051413904
Latvia,LVA,2002,0.0041449320000000005
Latvia,LVA,2003,0.0037178784
Latvia,LVA,2004,0.0028135296
Latvia,LVA,2005,0.0033871212
Latvia,LVA,2006,0.0036299556
Latvia,LVA,2007,0.0044882496
Latvia,LVA,2008,0.0044463815999999995
Latvia,LVA,2009,0.0035880876
Latvia,LVA,2010,0.0045803592
Latvia,LVA,2011,0.004647348
Latvia,LVA,2012,0.0037136915999999996
Latvia,LVA,2013,0.0031359132000000002
Latvia,LVA,2014,0.00250035696
Latvia,LVA,2015,0.0019359763199999999
Latvia,LVA,2016,0.0017165879999999998
Latvia,LVA,2017,0.00167472
Latvia,LVA,2018,0.002009664
Latvia,LVA,2019,0.003056364
Lithuania,LTU,1985,0.034047727488
Lithuania,LTU,1986,0.039626052336
Lithuania,LTU,1987,0.039007075824
Lithuania,LTU,1988,0.0393231192213572
Lithuania,LTU,1989,0.0367405057645029
Lithuania,LTU,1990,0.0333771696
Lithuania,LTU,1991,0.0372792672
Lithuania,LTU,1992,0.017471516399999998
Lithuania,LTU,1993,0.01549116
Lithuania,LTU,1994,0.0128618496
Lithuania,LTU,1995,0.0102744072
Lithuania,LTU,1996,0.009441234
Lithuania,LTU,1997,0.0076325364
Lithuania,LTU,1998,0.0066570119999999995
Lithuania,LTU,1999,0.0056814876
Lithuania,LTU,2000,0.0038644164
Lithuania,LTU,2001,0.0035085384000000004
Lithuania,LTU,2002,0.005656366800000001
Lithuania,LTU,2003,0.007305966
Lithuania,LTU,2004,0.0070631316000000005
Lithuania,LTU,2005,0.0077372064
Lithuania,LTU,2006,0.010508868000000001
Lithuania,LTU,2007,0.010446066
Lithuania,LTU,2008,0.0088634556
Lithuania,LTU,2009,0.007046384399999999
Lithuania,LTU,2010,0.008666676
Lithuania,LTU,2011,0.0100357596
Lithuania,LTU,2012,0.0097845516
Lithuania,LTU,2013,0.0112583052
Lithuania,LTU,2014,0.00952497
Lithuania,LTU,2015,0.0076367232
Lithuania,LTU,2016,0.0077372064
Lithuania,LTU,2017,0.0082940508
Lithuania,LTU,2018,0.0088508952
Lithuania,LTU,2019,0.00853243693704094
Luxembourg,LUX,1965,0.11417822279999999
Luxembourg,LUX,1966,0.10309576320000001
Luxembourg,LUX,1967,0.09660203640000001
Luxembourg,LUX,1968,0.1035437508
Luxembourg,LUX,1969,0.1099997964
Luxembourg,LUX,1970,0.11278820519999999
Luxembourg,LUX,1971,0.10394149679999999
Luxembourg,LUX,1972,0.1022960844
Luxembourg,LUX,1973,0.101362428
Luxembourg,LUX,1974,0.10806130800000001
Luxembourg,LUX,1975,0.0821701368
Luxembourg,LUX,1976,0.07609927679999999
Luxembourg,LUX,1977,0.0655904088
Luxembourg,LUX,1978,0.0693459684
Luxembourg,LUX,1979,0.0770078124
Luxembourg,LUX,1980,0.07639235280000001
Luxembourg,LUX,1981,0.06144129
Luxembourg,LUX,1982,0.0565804152
Luxembourg,LUX,1983,0.051920506799999995
Luxembourg,LUX,1984,0.059109242400000005
Luxembourg,LUX,1985,0.0586696284
Luxembourg,LUX,1986,0.0521382204
Luxembourg,LUX,1987,0.0375639696
Luxembourg,LUX,1988,0.0383050332
Luxembourg,LUX,1989,0.0474531912
Luxembourg,LUX,1990,0.0460715472
Luxembourg,LUX,1991,0.043823235599999996
Luxembourg,LUX,1992,0.041281847999999996
Luxembourg,LUX,1993,0.0426551184
Luxembourg,LUX,1994,0.036781037999999995
Luxembourg,LUX,1995,0.0206869788
Luxembourg,LUX,1996,0.0194937408
Luxembourg,LUX,1997,0.012367807199999999
Luxembourg,LUX,1998,0.0041156244
Luxembourg,LUX,1999,0.0041616792
Luxembourg,LUX,2000,0.0045929196
Luxembourg,LUX,2001,0.0049571712
Luxembourg,LUX,2002,0.0030856715999999997
Luxembourg,LUX,2003,0.0023697288
Luxembourg,LUX,2004,0.0033285059999999997
Luxembourg,LUX,2005,0.0032489567999999997
Luxembourg,LUX,2006,0.0038769768
Luxembourg,LUX,2007,0.0032824512
Luxembourg,LUX,2008,0.0031359132000000002
Luxembourg,LUX,2009,0.0028009692
Luxembourg,LUX,2010,0.0028051559999999996
Luxembourg,LUX,2011,0.0024450912
Luxembourg,LUX,2012,0.0022483116
Luxembourg,LUX,2013,0.0020054772
Luxembourg,LUX,2014,0.002235416256
Luxembourg,LUX,2015,0.002057226048
Luxembourg,LUX,2016,0.002193213312
Luxembourg,LUX,2017,0.001897918308
Luxembourg,LUX,2018,0.0017639407079999999
Luxembourg,LUX,2019,0.00233904826079715
Macedonia,MKD,1990,0.055680336936
Macedonia,MKD,1991,0.055920952332
Macedonia,MKD,1992,0.055592958420000005
Macedonia,MKD,1993,0.05586907788
Macedonia,MKD,1994,0.058034616443999994
Macedonia,MKD,1995,0.059858177183999994
Macedonia,MKD,1996,0.057915418248
Macedonia,MKD,1997,0.054168609060000004
Macedonia,MKD,1998,0.070038925668
Macedonia,MKD,1999,0.06108080652000001
Macedonia,MKD,2000,0.055961982972
Macedonia,MKD,2001,0.061876759068
Macedonia,MKD,2002,0.053793304308
Macedonia,MKD,2003,0.061939644804
Macedonia,MKD,2004,0.05886054647999999
Macedonia,MKD,2005,0.061077750156
Macedonia,MKD,2006,0.059352746688
Macedonia,MKD,2007,0.06090370488
Macedonia,MKD,2008,0.062416353852000006
Macedonia,MKD,2009,0.055980111815999996
Macedonia,MKD,2010,0.054206164656
Macedonia,MKD,2011,0.061907657652
Macedonia,MKD,2012,0.058273012836
Macedonia,MKD,2013,0.048745321416
Macedonia,MKD,2014,0.045103642776
Macedonia,MKD,2015,0.040667476968
Macedonia,MKD,2016,0.036677791512
Macedonia,MKD,2017,0.040089205697904
Macedonia,MKD,2018,0.036220134916080005
Macedonia,MKD,2019,0.0442030772602778
Malaysia,MYS,1965,0.00062802
Malaysia,MYS,1966,0.00083736
Malaysia,MYS,1967,0.000502416
Malaysia,MYS,1968,0.000502416
Malaysia,MYS,1969,0.00062802
Malaysia,MYS,1970,0.000669888
Malaysia,MYS,1971,0.0017165879999999998
Malaysia,MYS,1972,0.004354272
Malaysia,MYS,1973,0.0041449320000000005
Malaysia,MYS,1974,0.0041449320000000005
Malaysia,MYS,1975,0.00037681199999999997
Malaysia,MYS,1976,0.00041868
Malaysia,MYS,1977,0.000460548
Malaysia,MYS,1978,0.001004832
Malaysia,MYS,1979,0.001423512
Malaysia,MYS,1980,0.0020934
Malaysia,MYS,1981,0.0038937240000000003
Malaysia,MYS,1982,0.00355878
Malaysia,MYS,1983,0.009252828000000001
Malaysia,MYS,1984,0.010006451999999999
Malaysia,MYS,1985,0.013355892
Malaysia,MYS,1986,0.009922716
Malaysia,MYS,1987,0.013690836000000001
Malaysia,MYS,1988,0.01088568
Malaysia,MYS,1989,0.050115995999999996
Malaysia,MYS,1990,0.05547984
Malaysia,MYS,1991,0.06535408
Malaysia,MYS,1992,0.0686176
Malaysia,MYS,1993,0.05736264
Malaysia,MYS,1994,0.06372232
Malaysia,MYS,1995,0.06983096
Malaysia,MYS,1996,0.07016568
Malaysia,MYS,1997,0.06786448
Malaysia,MYS,1998,0.07242504
Malaysia,MYS,1999,0.08116960000000001
Malaysia,MYS,2000,0.10401424
Malaysia,MYS,2001,0.12430664
Malaysia,MYS,2002,0.15238128
Malaysia,MYS,2003,0.22242144
Malaysia,MYS,2004,0.27748288
Malaysia,MYS,2005,0.28823576
Malaysia,MYS,2006,0.30534832
Malaysia,MYS,2007,0.37015848
Malaysia,MYS,2008,0.40927888
Malaysia,MYS,2009,0.44446632
Malaysia,MYS,2010,0.61826968
Malaysia,MYS,2011,0.61806048
Malaysia,MYS,2012,0.66450288
Malaysia,MYS,2013,0.63040328
Malaysia,MYS,2014,0.64253688
Malaysia,MYS,2015,0.72826704
Malaysia,MYS,2016,0.78424896
Malaysia,MYS,2017,0.86905864
Malaysia,MYS,2018,0.9272974691253678
Malaysia,MYS,2019,0.897672968502431
Mexico,MEX,1965,0.02888
Mexico,MEX,1966,0.030805000000000003
Mexico,MEX,1967,0.037798000000000005
Mexico,MEX,1968,0.039623
Mexico,MEX,1969,0.040165
Mexico,MEX,1970,0.045045
Mexico,MEX,1971,0.056551
Mexico,MEX,1972,0.062502
Mexico,MEX,1973,0.067005
Mexico,MEX,1974,0.074025
Mexico,MEX,1975,0.085026
Mexico,MEX,1976,0.06525
Mexico,MEX,1977,0.093852
Mexico,MEX,1978,0.097853
Mexico,MEX,1979,0.096131
Mexico,MEX,1980,0.097337
Mexico,MEX,1981,0.086036
Mexico,MEX,1982,0.10303599999999999
Mexico,MEX,1983,0.11730299999999999
Mexico,MEX,1984,0.11763699999999999
Mexico,MEX,1985,0.12751800000000002
Mexico,MEX,1986,0.14060699999999998
Mexico,MEX,1987,0.135982
Mexico,MEX,1988,0.128702
Mexico,MEX,1989,0.142464
Mexico,MEX,1990,0.141268
Mexico,MEX,1991,0.136638
Mexico,MEX,1992,0.138177
Mexico,MEX,1993,0.155853
Mexico,MEX,1994,0.188346
Mexico,MEX,1995,0.209731
Mexico,MEX,1996,0.240479
Mexico,MEX,1997,0.240711
Mexico,MEX,1998,0.246052
Mexico,MEX,1999,0.250371
Mexico,MEX,2000,0.274273
Mexico,MEX,2001,0.301224899
Mexico,MEX,2002,0.504380882
Mexico,MEX,2003,0.37194614200000004
Mexico,MEX,2004,0.380590926
Mexico,MEX,2005,0.480346286
Mexico,MEX,2006,0.515513829
Mexico,MEX,2007,0.473701501
Mexico,MEX,2008,0.423163079
Mexico,MEX,2009,0.431087216
Mexico,MEX,2010,0.533227517
Mexico,MEX,2011,0.616777342
Mexico,MEX,2012,0.537357637
Mexico,MEX,2013,0.533615796
Mexico,MEX,2014,0.532579861
Mexico,MEX,2015,0.5315416310000001
Mexico,MEX,2016,0.520679917
Mexico,MEX,2017,0.6363100429999999
Mexico,MEX,2018,0.5671636729999999
Mexico,MEX,2019,0.5075162204388439
Middle Africa,,1965,0.007618697406078341
Middle Africa,,1966,0.00840779156647704
Middle Africa,,1967,0.008023705293464821
Middle Africa,,1968,0.00878647368167107
Middle Africa,,1969,0.00943728960326506
Middle Africa,,1970,0.00897777576693558
Middle Africa,,1971,0.009308405531862329
Middle Africa,,1972,0.00885582169196245
Middle Africa,,1973,0.008989217831899871
Middle Africa,,1974,0.008821755072
Middle Africa,,1975,0.008626566456
Middle Africa,,1976,0.009275687928000001
Middle Africa,,1977,0.009380902212000001
Middle Africa,,1978,0.008781101244
Middle Africa,,1979,0.00787662684
Middle Africa,,1980,0.008781101244
Middle Africa,,1981,0.008932454064
Middle Africa,,1982,0.008617941648
Middle Africa,,1983,0.00844812504
Middle Africa,,1984,0.008615010888000001
Middle Africa,,1985,0.008590559976
Middle Africa,,1986,0.008747899920000001
Middle Africa,,1987,0.008873210844000001
Middle Africa,,1988,0.008954853443999999
Middle Africa,,1989,0.009199153223999999
Middle Africa,,1990,0.00928925010599994
Middle Africa,,1991,5.13419999750932e-9
Middle Africa,,1992,6.37234199690867e-7
Middle Africa,,1993,1.2899999993742002e-7
Middle Africa,,1994,1.80341999912513e-8
Middle Africa,,1995,0
Middle Africa,,1996,5.21134199747189e-7
Middle Africa,,1997,0.00000197550599904165
Middle Africa,,1998,6.93245999663695e-8
Middle Africa,,1999,0.00000106987439948099
Middle Africa,,2000,6.836999996683261e-8
Middle Africa,,2001,7.36744799642593e-7
Middle Africa,,2002,0.00000446027819783625
Middle Africa,,2003,0.00000268624439869686
Middle Africa,,2004,0.0000141124967931538
Middle Africa,,2005,0.00000322881839843365
Middle Africa,,2006,0.0000026808005986995
Middle Africa,,2007,0.0000048818501976317395
Middle Africa,,2008,0.00000776035619623533
Middle Africa,,2009,0.00000787132199618149
Middle Africa,,2010,0.0000111325709945994
Middle Africa,,2011,0.00000731995019644897
Middle Africa,,2012,0.000167377964318802
Middle Africa,,2013,0.000010442575794934101
Middle Africa,,2014,0.00013689611573358898
Middle Africa,,2015,2.66359199870785e-7
Middle Africa,,2016,0.00000270899999868582
Middle Africa,,2017,0.00000270899999868582
Middle Africa,,2018,0.00000270899999868582
Middle Africa,,2019,0.00000270899999868582
Middle East,,1965,0.00910695092809238
Middle East,,1966,0.00997490486547984
Middle East,,1967,0.0109909611096882
Middle East,,1968,0.0120854345999786
Middle East,,1969,0.0133278350923414
Middle East,,1970,0.0146607081600677
Middle East,,1971,0.010434761640000002
Middle East,,1972,0.016071743556
Middle East,,1973,0.027151146792
Middle East,,1974,0.02949956478
Middle East,,1975,0.054343742904
Middle East,,1976,0.053576469935999994
Middle East,,1977,0.054196869960000005
Middle East,,1978,0.033308464212000004
Middle East,,1979,0.047833268904
Middle East,,1980,0.05040111708000001
Middle East,,1981,0.0422699328
Middle East,,1982,0.079997690016
Middle East,,1983,0.09723294529200001
Middle East,,1984,0.112164916284
Middle East,,1985,0.117867379752
Middle East,,1986,0.125769462336
Middle East,,1987,0.130686942672
Middle East,,1988,0.128129142816
Middle East,,1989,0.12439652688
Middle East,,1990,0.12897504388800002
Middle East,,1991,0.149962048776
Middle East,,1992,0.16969870771200002
Middle East,,1993,0.198495811188
Middle East,,1994,0.207680124654434
Middle East,,1995,0.221185482603353
Middle East,,1996,0.260446013406
Middle East,,1997,0.279876676732366
Middle East,,1998,0.30428970923994203
Middle East,,1999,0.297280652753693
Middle East,,2000,0.32214206366590303
Middle East,,2001,0.36257679871835796
Middle East,,2002,0.380370293293361
Middle East,,2003,0.39703070666479
Middle East,,2004,0.40345126724599195
Middle East,,2005,0.410577520999826
Middle East,,2006,0.410070242063052
Middle East,,2007,0.415429696394675
Middle East,,2008,0.4040171008328039
Middle East,,2009,0.40128434580428296
Middle East,,2010,0.42050640913447707
Middle East,,2011,0.42962104062828793
Middle East,,2012,0.499232737471812
Middle East,,2013,0.4682794269753429
Middle East,,2014,0.46992885548788704
Middle East,,2015,0.43930844662592
Middle East,,2016,0.40495370416011894
Middle East,,2017,0.39930283944640793
Middle East,,2018,0.385401778339997
Middle East,,2019,0.399434015691495
Morocco,MAR,1965,0.007609200011867309
Morocco,MAR,1966,0.0116670000181959
Morocco,MAR,1967,0.0116178000181191
Morocco,MAR,1968,0.0104406000162832
Morocco,MAR,1969,0.0104334000162719
Morocco,MAR,1970,0.0119628000186572
Morocco,MAR,1971,0.01251600001952
Morocco,MAR,1972,0.0154686000241248
Morocco,MAR,1973,0.0153258000239021
Morocco,MAR,1974,0.0151782000236719
Morocco,MAR,1975,0.0172518000269059
Morocco,MAR,1976,0.0187182000291929
Morocco,MAR,1977,0.0176766000275684
Morocco,MAR,1978,0.0178194000277911
Morocco,MAR,1979,0.017381400027108
Morocco,MAR,1980,0.0166608000259842
Morocco,MAR,1981,0.0177006000276059
Morocco,MAR,1982,0.0197196000307547
Morocco,MAR,1983,0.0244272000380967
Morocco,MAR,1984,0.0209790000327188
Morocco,MAR,1985,0.027716616
Morocco,MAR,1986,0.037639332000000005
Morocco,MAR,1987,0.043668324
Morocco,MAR,1988,0.043082172
Morocco,MAR,1989,0.047562047999999996
Morocco,MAR,1990,0.045887328
Morocco,MAR,1991,0.049990392
Morocco,MAR,1992,0.046347875999999996
Morocco,MAR,1993,0.050618412
Morocco,MAR,1994,0.056438064
Morocco,MAR,1995,0.068370444
Morocco,MAR,1996,0.08750412
Morocco,MAR,1997,0.083359188
Morocco,MAR,1998,0.0994365
Morocco,MAR,1999,0.095082228
Morocco,MAR,2000,0.11241558
Morocco,MAR,2001,0.14289548400000002
Morocco,MAR,2002,0.14209999199999998
Morocco,MAR,2003,0.1370172168
Morocco,MAR,2004,0.15156216
Morocco,MAR,2005,0.158930928
Morocco,MAR,2006,0.16161048
Morocco,MAR,2007,0.13534584624
Morocco,MAR,2008,0.15341774976
Morocco,MAR,2009,0.11329190654760002
Morocco,MAR,2010,0.11669539311144
Morocco,MAR,2011,0.12465324805824
Morocco,MAR,2012,0.12661385615999998
Morocco,MAR,2013,0.12564670535999997
Morocco,MAR,2014,0.16903032695999998
Morocco,MAR,2015,0.1861074468
Morocco,MAR,2016,0.1793373912
Morocco,MAR,2017,0.18641212693488002
Morocco,MAR,2018,0.21561264785016002
Morocco,MAR,2019,0.2790522966528
Netherlands,NLD,1965,0.371
Netherlands,NLD,1966,0.33799999999999997
Netherlands,NLD,1967,0.325
Netherlands,NLD,1968,0.308
Netherlands,NLD,1969,0.262
Netherlands,NLD,1970,0.192
Netherlands,NLD,1971,0.145
Netherlands,NLD,1972,0.124
Netherlands,NLD,1973,0.126
Netherlands,NLD,1974,0.12
Netherlands,NLD,1975,0.10099999999999999
Netherlands,NLD,1976,0.126
Netherlands,NLD,1977,0.132
Netherlands,NLD,1978,0.151
Netherlands,NLD,1979,0.14400000000000002
Netherlands,NLD,1980,0.16699999999999998
Netherlands,NLD,1981,0.185
Netherlands,NLD,1982,0.214
Netherlands,NLD,1983,0.221
Netherlands,NLD,1984,0.267
Netherlands,NLD,1985,0.266
Netherlands,NLD,1986,0.27399999999999997
Netherlands,NLD,1987,0.289
Netherlands,NLD,1988,0.34600000000000003
Netherlands,NLD,1989,0.34299999999999997
Netherlands,NLD,1990,0.366
Netherlands,NLD,1991,0.337
Netherlands,NLD,1992,0.336
Netherlands,NLD,1993,0.33899999999999997
Netherlands,NLD,1994,0.361
Netherlands,NLD,1995,0.373
Netherlands,NLD,1996,0.36
Netherlands,NLD,1997,0.35
Netherlands,NLD,1998,0.35700000000000004
Netherlands,NLD,1999,0.313
Netherlands,NLD,2000,0.325
Netherlands,NLD,2001,0.34600000000000003
Netherlands,NLD,2002,0.348
Netherlands,NLD,2003,0.36
Netherlands,NLD,2004,0.355
Netherlands,NLD,2005,0.33899999999999997
Netherlands,NLD,2006,0.32299999999999995
Netherlands,NLD,2007,0.35200000000000004
Netherlands,NLD,2008,0.33299999999999996
Netherlands,NLD,2009,0.314
Netherlands,NLD,2010,0.316
Netherlands,NLD,2011,0.3117
Netherlands,NLD,2012,0.3425
Netherlands,NLD,2013,0.3427
Netherlands,NLD,2014,0.3791
Netherlands,NLD,2015,0.4611
Netherlands,NLD,2016,0.4273
Netherlands,NLD,2017,0.38299999999999995
Netherlands,NLD,2018,0.3438
Netherlands,NLD,2019,0.2665
New Zealand,NZL,1965,0.06887286
New Zealand,NZL,1966,0.0669888
New Zealand,NZL,1967,0.061169148
New Zealand,NZL,1968,0.057568499999999995
New Zealand,NZL,1969,0.05903388
New Zealand,NZL,1970,0.059075748
New Zealand,NZL,1971,0.05254434
New Zealand,NZL,1972,0.053842247999999995
New Zealand,NZL,1973,0.061001676
New Zealand,NZL,1974,0.06280042
New Zealand,NZL,1975,0.05909983
New Zealand,NZL,1976,0.0609001
New Zealand,NZL,1977,0.05800022
New Zealand,NZL,1978,0.05350002
New Zealand,NZL,1979,0.04769998
New Zealand,NZL,1980,0.04906161
New Zealand,NZL,1981,0.04888061
New Zealand,NZL,1982,0.04791795
New Zealand,NZL,1983,0.053095500000000004
New Zealand,NZL,1984,0.04938179
New Zealand,NZL,1985,0.04559771
New Zealand,NZL,1986,0.05240468
New Zealand,NZL,1987,0.04373952
New Zealand,NZL,1988,0.04739746
New Zealand,NZL,1989,0.05160339
New Zealand,NZL,1990,0.0501417999710134
New Zealand,NZL,1991,0.047809959146312
New Zealand,NZL,1992,0.0526455584895892
New Zealand,NZL,1993,0.0518626603489787
New Zealand,NZL,1994,0.0490237362690069
New Zealand,NZL,1995,0.0491594520197017
New Zealand,NZL,1996,0.0484479211244265
New Zealand,NZL,1997,0.0523020590930106
New Zealand,NZL,1998,0.0476896509334921
New Zealand,NZL,1999,0.0488568021170334
New Zealand,NZL,2000,0.0462957502251341
New Zealand,NZL,2001,0.0573356766099641
New Zealand,NZL,2002,0.0573070295592341
New Zealand,NZL,2003,0.0827079500491341
New Zealand,NZL,2004,0.08545917185890499
New Zealand,NZL,2005,0.0951388988737341
New Zealand,NZL,2006,0.0936773462336312
New Zealand,NZL,2007,0.0709956158736121
New Zealand,NZL,2008,0.0881006662663364
New Zealand,NZL,2009,0.0677482213733777
New Zealand,NZL,2010,0.0578591373297114
New Zealand,NZL,2011,0.0585707658411072
New Zealand,NZL,2012,0.0729793026756258
New Zealand,NZL,2013,0.0643590151504158
New Zealand,NZL,2014,0.0594355807075522
New Zealand,NZL,2015,0.0600245119702575
New Zealand,NZL,2016,0.0496660861976675
New Zealand,NZL,2017,0.0523309234260305
New Zealand,NZL,2018,0.0543178443699836
New Zealand,NZL,2019,0.0620459886779219
North America,,1965,12.284108002933099
North America,,1966,12.8370725376912
North America,,1967,12.6083458569439
North America,,1968,13.082444596836
North America,,1969,13.110353185376198
North America,,1970,13.046560447720802
North America,,1971,12.3553299563101
North America,,1972,12.8029147083332
North America,,1973,13.723059035616698
North America,,1974,13.4312651516674
North America,,1975,13.4241288317859
North America,,1976,14.4467863211956
North America,,1977,15.027059750382
North America,,1978,14.7001688490081
North America,,1979,15.9326447447677
North America,,1980,16.4840746543259
North America,,1981,16.9781399866546
North America,,1982,16.4615845201693
North America,,1983,17.096365853417698
North America,,1984,18.394950666515502
North America,,1985,18.7682858681974
North America,,1986,18.480742748149396
North America,,1987,19.303651542962
North America,,1988,20.2187251871074
North America,,1989,20.453930805862
North America,,1990,20.4942297285522
North America,,1991,20.271832955301303
North America,,1992,20.4250411978509
North America,,1993,21.031397535734698
North America,,1994,21.198350687637802
North America,,1995,21.4471645433836
North America,,1996,22.4162326678258
North America,,1997,22.9121600680218
North America,,1998,23.2099954775384
North America,,1999,23.132748015946802
North America,,2000,24.1864510075073
North America,,2001,23.597215772819
North America,,2002,23.7982710826654
North America,,2003,24.080945578194104
North America,,2004,24.154437920809603
North America,,2005,24.587573092070798
North America,,2006,24.2354049850627
North America,,2007,24.543593885915698
North America,,2008,24.093038689411003
North America,,2009,21.1509282423707
North America,,2010,22.4520623951129
North America,,2011,21.2485723978028
North America,,2012,18.8381407524049
North America,,2013,19.4832939207086
North America,,2014,19.3934840235559
North America,,2015,16.9488400326646
North America,,2016,15.5614929420628
North America,,2017,15.284984592360699
North America,,2018,14.4997890563074
North America,,2019,12.4067918951718
Norway,NOR,1965,0.031958723628
Norway,NOR,1966,0.029425249080000004
Norway,NOR,1967,0.030892345668
Norway,NOR,1968,0.031445003267999996
Norway,NOR,1969,0.035033132736
Norway,NOR,1970,0.035785584432
Norway,NOR,1971,0.033652912248
Norway,NOR,1972,0.0365392503
Norway,NOR,1973,0.039280725072
Norway,NOR,1974,0.04354958635200001
Norway,NOR,1975,0.041407619472
Norway,NOR,1976,0.039952245924
Norway,NOR,1977,0.034399753632
Norway,NOR,1978,0.035452398887999996
Norway,NOR,1979,0.044149219848
Norway,NOR,1980,0.040867606008000004
Norway,NOR,1981,0.040940540064
Norway,NOR,1982,0.039375514224
Norway,NOR,1983,0.041947884144000004
Norway,NOR,1984,0.047039032944
Norway,NOR,1985,0.046847277504
Norway,NOR,1986,0.041750309052
Norway,NOR,1987,0.040335086916
Norway,NOR,1988,0.041407075188
