Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
russia,01/16/2001,28.9,26.7,28.1,14.2,,0.03,9.84,17.4,,6.3,100,91.88,"Snow, Overcast"
russia,01/17/2001,31.5,28.4,29.8,18.8,,0.03,9.45,11.8,,5.9,100,90.19,"Snow, Overcast"
russia,01/18/2001,30.7,23.4,26.9,14.6,,0,9.06,12.1,,6.6,78.6,87.19,"Snow, Overcast"
russia,01/19/2001,24.8,9.1,18.2,-4.4,,0,9.06,10.9,,4.5,54.9,91.02,"Snow, Partially cloudy"
russia,01/20/2001,21.1,7.5,14.8,-7.6,,0.04,9.06,12.3,,5.2,75.9,88.08,"Snow, Overcast"
russia,01/21/2001,25.2,16.9,21.8,6.5,,0.02,9.45,13.4,,5.7,93.3,82.64,"Snow, Overcast"
russia,01/22/2001,17.4,1.4,11.1,1.9,,0.06,9.45,7.2,,5.9,70.9,84.82,"Snow, Partially cloudy"
russia,01/23/2001,8.4,-0.9,2.6,-12.3,,0,,7.7,,4,32.6,87.27,Partially cloudy
russia,01/24/2001,12.4,-2.5,4.1,-16,,0,9.06,8.9,,5.7,24.4,84.91,Snow
russia,01/25/2001,19.6,2.8,11.2,-8.8,,0,8.66,13.6,,6.2,4.6,65.49,Snow
russia,01/26/2001,25.5,15.3,21.3,2.8,,0.03,8.27,14.4,,5,77.3,80.59,"Snow, Overcast"
russia,01/27/2001,32.1,23.1,27,14,,0.03,8.66,11.5,,3.2,99.1,93.26,"Snow, Overcast"
russia,01/28/2001,34.3,32.1,33.2,23.1,,0.16,10.24,11.5,,2,94.5,95.81,"Snow, Overcast"
russia,01/29/2001,35.6,32.4,33.7,24.8,,0.07,9.45,12.2,,4,97.8,90.99,"Snow, Overcast"
russia,01/30/2001,33.8,30.3,32,22.4,,0.04,8.66,9.1,,5.3,98.9,89.89,"Snow, Overcast"
russia,01/31/2001,31.1,26,29.5,19.3,,0.02,8.66,8.9,,5.6,91.6,87.95,"Snow, Overcast"
russia,02/01/2001,26.9,19.4,23.2,10.6,,0,7.87,20.1,,5.8,89.9,89.95,"Snow, Overcast"
russia,02/02/2001,25.8,8.1,16.3,-7.5,,0.55,12.6,19.3,,1.2,82.9,86.56,"Snow, Overcast"
russia,02/03/2001,14.9,-1.2,7.4,-15.4,,0.15,15.75,8.6,,4.9,68.4,82.18,"Snow, Partially cloudy"
russia,02/04/2001,16.5,1.1,10.7,-15.7,,0.55,17.32,14.9,,1.3,89.9,87.66,"Snow, Overcast"
russia,02/05/2001,11.9,-7,2.2,-21.1,,0.07,20.47,13.4,,5.2,28.1,82.24,"Snow, Partially cloudy"
russia,02/06/2001,11.7,-1.2,2.9,-18.1,,0.01,20.47,11.3,,5.1,49.5,81.47,"Snow, Partially cloudy"
russia,02/07/2001,9.9,-3.7,3.2,-18.7,,0.03,19.69,14.7,,5.2,64.2,80.42,"Snow, Partially cloudy"
russia,02/08/2001,26.7,9.9,20.6,-5,,0.55,22.05,15.5,,2.5,99.1,91.49,"Snow, Overcast"
russia,02/09/2001,34.3,24.9,30.1,15.6,,0,20.87,12.3,,1.3,87.2,96.35,"Snow, Overcast"
russia,02/10/2001,35.6,28,33.4,17.5,,0.04,18.11,12.6,,2.1,97.5,96.39,"Snow, Overcast"
russia,02/11/2001,27.6,14.6,21.5,6,,0.02,17.72,12.1,,6.2,34.2,84.64,"Snow, Partially cloudy"
russia,02/12/2001,24.9,8.6,18.4,1.4,,0.2,17.72,17.4,,3.2,53.7,90.2,"Snow, Partially cloudy"
russia,02/13/2001,34.7,26.8,32.4,17.4,,0.36,19.69,12.1,,3.4,99.9,95.78,"Snow, Overcast"
russia,02/14/2001,32.5,18.1,23.2,8.3,,0.06,18.5,13.1,,5.8,96.8,82.29,"Snow, Overcast"
russia,02/15/2001,34.3,22.5,30.4,11.8,,0.08,19.29,19.8,,5.1,99.6,89.71,"Snow, Overcast"
russia,02/16/2001,35.7,27.7,33,14.7,,0.11,18.5,29,,5.5,91.6,77.22,"Snow, Overcast"
russia,02/17/2001,32.9,21.1,26.9,10.1,,0.02,18.5,17.5,,5.6,35.7,71.85,"Snow, Partially cloudy"
russia,02/18/2001,30.1,23.4,26.7,12.2,,0.06,18.5,15.7,,4.7,76,84.41,"Snow, Overcast"
russia,02/19/2001,28.5,-0.8,12.8,-16.3,,0.02,18.9,16.7,,5.3,85.8,79.66,"Snow, Overcast"
russia,02/20/2001,10.4,-8.7,1.8,-24.2,,0.03,18.11,9.1,,5.8,29.9,72.25,"Snow, Partially cloudy"
russia,02/21/2001,27.5,8.6,18.5,-3.6,,0.1,19.29,10.2,,4,98.2,85.83,"Snow, Overcast"
russia,02/22/2001,24,19.5,21.2,7.5,,0.2,20.47,12.4,,2,100,90.03,"Snow, Overcast"
russia,02/23/2001,28.5,19.5,24.7,10.7,,0.16,22.44,11.2,,2.9,95,90.65,"Snow, Overcast"
russia,02/24/2001,26.3,13.2,22,0.1,,0.07,23.23,11.2,,3.1,96,88.91,"Snow, Overcast"
russia,02/25/2001,15.6,5.1,8.9,-9.9,,0.06,23.62,13.4,,4.3,97.3,81.83,"Snow, Overcast"
russia,02/26/2001,16.1,-4.1,7.5,-20.1,,0.01,23.62,11.3,,6.2,27.8,78.4,"Snow, Partially cloudy"
russia,02/27/2001,19.2,3.4,12.5,-2,,0.16,22.83,15.7,,3.9,41.9,85.48,"Snow, Partially cloudy"
russia,02/28/2001,19.5,12.3,15.6,-2.8,,0.28,27.95,18.7,,3.1,84.5,85.41,"Snow, Overcast"
russia,03/01/2001,29.7,8.9,18.5,-4,,0,26.38,12.2,,6.3,0,69.44,Snow
russia,03/02/2001,28.9,9.3,20.8,0,,0,24.41,13.6,,5.7,65.3,74.95,"Snow, Partially cloudy"
russia,03/03/2001,33,28.8,31,17.6,,0.3,27.17,19,,3.1,96.8,90.15,"Snow, Overcast"
russia,03/04/2001,33.3,27.5,30.5,19.7,,0.07,24.8,10.6,,3.7,94.2,89.46,"Snow, Overcast"
russia,03/05/2001,30.5,24.7,28,15,,0.33,24.8,14.5,,3.2,89.8,93.56,"Snow, Overcast"
russia,03/06/2001,31.5,20.1,24.7,8.8,,0,27.56,13.4,,6.5,59.7,73.36,"Snow, Partially cloudy"
russia,03/07/2001,34.5,23.1,28.4,14.1,,0.05,26.77,15.9,,4.2,96.9,88.1,"Snow, Overcast"
russia,03/08/2001,30.3,16.9,23.2,6.2,,0.06,25.98,20.6,,4.1,84.9,80.23,"Snow, Overcast"
russia,03/09/2001,28.8,4.3,18.2,-8.5,,0,25.2,8.6,,5.8,6.9,73.9,Snow
russia,03/10/2001,32.5,18.9,26.3,8.8,,0.04,24.8,13.4,,5.6,67,69.1,"Snow, Partially cloudy"
russia,03/11/2001,39.5,32.1,34.4,23,,0.04,24.41,11.8,,4,100,88.1,"Snow, Overcast"
russia,03/12/2001,39.8,33.9,36.4,27.3,,0,22.05,9.5,,1.7,77.4,96.02,"Snow, Overcast"
russia,03/13/2001,41.4,34.7,37.6,26.9,,0,19.69,10.8,,1.6,65.6,95.57,"Snow, Partially cloudy"
russia,03/14/2001,52.2,35.4,41.3,28.2,,0,16.93,11,,3.3,46.4,82.54,"Snow, Partially cloudy"
russia,03/15/2001,40.2,35.6,38.2,29,,0,14.17,10.2,,1.8,79.3,92.33,"Snow, Overcast"
russia,03/16/2001,37.4,32.7,35.1,25.9,,0.59,12.2,10,,1.3,85.6,96.9,"Snow, Overcast"
russia,03/17/2001,35.6,30.2,33,21.8,,0.24,12.6,15.3,,4.1,92.3,92.18,"Snow, Overcast"
russia,03/18/2001,34.8,24.7,29.8,17,,0.05,10.63,11.3,,6.5,74.6,81.62,"Snow, Partially cloudy"
russia,03/19/2001,29.9,16,24.3,12.3,,0,10.63,14.8,,6.4,33.2,64.16,"Snow, Partially cloudy"
russia,03/20/2001,35.3,14,25.7,5.3,,0,10.63,11.3,,5.4,32.8,71.04,"Snow, Partially cloudy"
russia,03/21/2001,34.8,22.4,29.1,8.2,,0.22,12.6,17.9,,3,94.7,92.66,"Snow, Overcast"
russia,03/22/2001,28.8,14.4,21,-1,,0.03,11.42,19.4,,6.6,57.7,69.8,"Snow, Partially cloudy"
russia,03/23/2001,29.9,16,23.3,5.7,,0.02,10.63,13.5,,6.4,47.7,70.57,"Snow, Partially cloudy"
russia,03/24/2001,29.9,12,21.8,6.6,,0.03,10.63,10.3,,6.4,46.8,75.5,"Snow, Partially cloudy"
russia,03/25/2001,28.8,10.6,20.7,4.9,,0.03,10.63,6.7,,6.2,40.7,72.06,"Snow, Partially cloudy"
russia,03/26/2001,30.7,9.5,21.6,8.2,,0,10.63,10.4,,6,14.9,67.06,Snow
russia,03/27/2001,27.1,12.9,21.2,1.5,,0,10.63,17.3,,6.4,23.5,64.19,Snow
russia,03/28/2001,26.7,13.3,19.9,0.4,,0.03,10.63,16.4,,6.3,47.5,69.53,"Snow, Partially cloudy"
russia,03/29/2001,28.4,10.3,20.9,0.5,,0.03,10.63,14.3,,6.2,35.8,66.68,"Snow, Partially cloudy"
russia,03/30/2001,29.3,10.7,20.5,-1.2,,0,10.63,17,,6.2,6.7,49.76,Snow
russia,03/31/2001,43.5,12,28.1,2.9,,0,10.63,10.4,,6.2,0,48.22,Snow
russia,04/01/2001,50.5,27.9,38.7,19.6,,0,10.24,16.7,,6.2,13.7,48.06,Snow
russia,04/02/2001,42.3,34.5,38.7,26.5,,0.03,,13.1,,5.1,81.5,73.82,"Rain, Overcast"
russia,04/03/2001,51.2,30.4,39.1,22.9,,0,7.87,16.6,,3.9,20.3,74.83,Snow
russia,04/04/2001,57.5,30.1,44.2,27.1,,0,7.09,14.5,,6.1,16.9,62.82,Snow
russia,04/05/2001,63.9,41.2,51.4,39.6,,0,4.72,8.1,,6.1,20.9,60.15,Snow
russia,04/06/2001,58.2,35.3,48.5,33.9,,0,2.76,14.2,,5.9,22.8,57.7,Snow
russia,04/07/2001,50.3,38.5,42.1,33.2,,0.44,,9.1,,3.3,91.8,89.06,"Rain, Overcast"
russia,04/08/2001,52.6,37.8,43.4,32.2,,0.04,,8.1,,2.3,75.8,90.44,"Rain, Overcast"
russia,04/09/2001,58.6,33.6,47.7,36.9,,0,,9.8,,3.7,37.1,80.4,Partially cloudy
russia,04/10/2001,63.3,39.2,51.6,35.5,,0,,10.3,,4.6,23.3,74.26,Clear
russia,04/11/2001,64.6,38.3,52.2,,,0,,6.4,,4.7,42.2,69.12,Partially cloudy
russia,04/12/2001,65.7,44.1,52.6,41.6,,0.04,,11.8,,5.2,68,74.77,"Rain, Partially cloudy"
russia,04/13/2001,53.1,45.3,49.2,41.8,,0,,7.9,,5,88.5,79.12,Overcast
russia,04/14/2001,60.3,42.6,51.4,37.6,,0,,15.9,,5.9,53.8,67.09,Partially cloudy
russia,04/15/2001,53.7,40.4,47.9,32.8,,0.24,,16.2,,6,65.2,59.46,"Rain, Partially cloudy"
russia,04/16/2001,49.5,35.9,42.5,31.3,,0,,9.5,,6.2,32.7,57.38,Partially cloudy
russia,04/17/2001,47.3,36.3,43.4,35.2,,0,,9.1,,5.7,72.3,76.79,Partially cloudy
russia,04/18/2001,57.4,35.3,47.9,34.7,,0,,8.9,,4.8,46.3,68.37,Partially cloudy
russia,04/19/2001,55.2,43.6,49.6,40.4,,0.03,,11.1,,6,64.6,74.15,"Rain, Partially cloudy"
russia,04/20/2001,53,47.7,50.2,44.5,,0.11,,7.7,,4.3,97.4,91.33,"Rain, Overcast"
russia,04/21/2001,58.7,46.5,52.1,44.4,,0,,6.7,,6.2,89.4,79.51,Overcast
russia,04/22/2001,62.3,42.8,54.2,41.6,,0,,11.7,,5.3,62.9,72.98,Partially cloudy
russia,04/23/2001,69.3,51.9,60,,,0,,15.5,,6.3,32,57.76,Partially cloudy
russia,04/24/2001,72.9,51.3,62.8,,,0,,13.9,,6.7,37.6,51,Partially cloudy
russia,04/25/2001,75.3,54.1,64.3,,,0.03,,14.5,,6.4,51.2,56.5,"Rain, Partially cloudy"
russia,04/26/2001,77.1,54.9,66.3,,,0,,14,,6.4,32.9,55.78,Partially cloudy
russia,04/27/2001,73.7,50.3,65.5,,,0,,19.1,,6.2,28.4,51.02,Partially cloudy
russia,04/28/2001,66.5,53.4,59.2,,,0.24,,14.3,,6.3,56.1,72.44,"Rain, Partially cloudy"
russia,04/29/2001,58.4,50.1,54.7,,,0.01,,9.3,,5.9,66.5,73.43,"Rain, Partially cloudy"
russia,04/30/2001,64.6,42.1,53.7,37.9,,0,,12.6,,6.1,39.8,69.2,Partially cloudy
russia,05/01/2001,69.9,43.3,57.7,48.4,,0,,7.6,,5.9,6.9,56.26,Clear
russia,05/02/2001,71.7,51.5,58.9,,,0.08,,17,,5.9,48.4,70.45,"Rain, Partially cloudy"
russia,05/03/2001,54.9,43.2,48.9,37.5,,0.47,,16.5,,6.6,72.4,74.69,"Rain, Partially cloudy"
russia,05/04/2001,67.4,35.2,53.8,,,0,,6.7,,5.6,0,62.99,Clear
russia,05/05/2001,72,43.6,59.8,44.5,,0,,8.3,,5.9,0,58.99,Clear
russia,05/06/2001,73.5,46.5,65.5,,,0,,7.2,,6,25.1,54.66,Partially cloudy
russia,05/07/2001,66.3,47.8,55.9,43.2,,0,,18.1,,5.9,11.4,66.39,Clear
russia,05/08/2001,53.4,39.8,47.1,33.6,,0,,20.1,,6.2,20.2,50.24,Clear
russia,05/09/2001,62.1,40,51.3,35,,0,,17.9,,6.2,12.2,56.8,Clear
russia,05/10/2001,69,39.7,55.6,46.5,,0,,12.2,,6.5,17.2,61.56,Clear
russia,05/11/2001,53.2,43.8,48.9,39.3,,0.63,,9.3,,6.8,93.7,91.5,"Rain, Overcast"
russia,05/12/2001,44.7,40.3,42.5,34.2,,0.36,,12.2,,5.9,81,91.18,"Rain, Overcast"
russia,05/13/2001,42.6,38.5,40.4,31.6,,0.15,,12.2,,6.4,98.4,90.55,"Rain, Overcast"
russia,05/14/2001,53.2,37.5,44.8,31.2,,0.19,,13,,6.6,80.4,74.41,"Rain, Overcast"
russia,05/15/2001,59.3,41.4,49,38.9,,0.03,,9.3,,5.9,49.1,81.62,"Rain, Partially cloudy"
russia,05/16/2001,65.6,46.1,56.9,,,0,,11.8,,5.7,44.7,80.62,Partially cloudy
russia,05/17/2001,74.6,43.2,58.4,40.6,,0.24,,6.7,,6.3,45.4,78.09,"Rain, Partially cloudy"
russia,05/18/2001,75.3,54.7,64.9,,,0.28,,14.4,,6.6,60.5,77.4,"Rain, Partially cloudy"
russia,05/19/2001,73.7,57.3,64.7,,,0.04,,14.2,,6.1,62.2,77.91,"Rain, Partially cloudy"
russia,05/20/2001,59.7,50.1,53.5,,,0.03,,14.9,,7.2,86.3,81.65,"Rain, Overcast"
russia,05/21/2001,54.7,42.7,47.8,35.7,,0.2,,17.9,,5.8,44.4,83.05,"Rain, Partially cloudy"
russia,05/22/2001,55,37.4,46.9,34.9,,0.03,,13.4,,6.4,56,76.6,"Rain, Partially cloudy"
russia,05/23/2001,47.1,38.8,42.8,32.6,,0.1,,10.4,,5.8,80.2,80.03,"Rain, Overcast"
russia,05/24/2001,59.6,37.6,49.3,32.7,,0,,17.9,,7.5,50.6,68.75,Partially cloudy
russia,05/25/2001,54.9,39.8,50.7,35.3,,0.03,,20.1,,6.2,51.3,62.7,"Rain, Partially cloudy"
russia,05/26/2001,48.7,34.2,41.8,28.6,,0.03,,13.4,,7.1,57.1,75.01,"Rain, Partially cloudy"
russia,05/27/2001,55,34.7,45.8,27.6,,0.03,,19.7,,6.6,69,71.75,"Rain, Partially cloudy"
russia,05/28/2001,60.6,47.1,53.7,42.5,,0.02,,15.7,,8.6,84.3,72.62,"Rain, Overcast"
russia,05/29/2001,58.6,44.7,51.5,43.2,,0.19,,11.3,,6.8,78.2,87.25,"Rain, Overcast"
russia,05/30/2001,50.7,45,48,39.2,,1.22,,13.4,,6.2,98.6,95.17,"Rain, Overcast"
russia,05/31/2001,49.5,47.3,48.3,41.8,,0.32,,13.4,,6.1,98,93.15,"Rain, Overcast"
russia,06/01/2001,55.5,46.5,50.1,40.4,,0.06,,16.7,,6.7,93.9,75.67,"Rain, Overcast"
russia,06/02/2001,54.3,44,49.8,39.8,,7.87,,11.2,,6.3,47,73.29,"Rain, Partially cloudy"
russia,06/03/2001,61.9,38.8,52.1,35.1,,0,,10.7,,6.2,38.2,70.4,Partially cloudy
russia,06/04/2001,67.1,42.1,57.1,39.9,,0,,8.3,,6.1,22.4,66.18,Clear
russia,06/05/2001,71.8,49.7,59.9,47.7,,0.08,,10.3,,6.3,49.9,73.88,"Rain, Partially cloudy"
russia,06/06/2001,71.7,54.4,63,,,0.02,,15.7,,6.4,82.5,72.6,"Rain, Overcast"
russia,06/07/2001,64,53.7,57.7,,,0.05,,12.2,,5.5,76,81.41,"Rain, Overcast"
russia,06/08/2001,67.9,53.7,58.5,,,0.55,,11.9,,6.5,94.9,86.7,"Rain, Overcast"
russia,06/09/2001,70.7,53.7,60.1,,,0.06,,8.1,,6.8,82.7,86.93,"Rain, Overcast"
russia,06/10/2001,63.5,52.5,57.8,,,0.2,,13.7,,6.5,71.9,89.47,"Rain, Partially cloudy"
russia,06/11/2001,66.7,44.7,57.5,42.4,,0,,12.4,,6.8,30.7,63.55,Partially cloudy
russia,06/12/2001,60.1,50,55.2,48.5,,0.51,,17.9,,5.6,69.4,88.43,"Rain, Partially cloudy"
russia,06/13/2001,57.3,44.3,51.3,39.2,,0.08,,16.5,,9.6,68.8,82.64,"Rain, Partially cloudy"
russia,06/14/2001,58.6,45.7,51.6,40.8,,0.16,,17.5,,5.9,69.6,82.97,"Rain, Partially cloudy"
russia,06/15/2001,62.8,49.8,55.4,46.2,,0.03,,13.5,,6.4,83.1,77.83,"Rain, Overcast"
russia,06/16/2001,69.1,43.9,58.8,41.8,,0,,11.2,,6.1,45.6,71.22,Partially cloudy
russia,06/17/2001,74.1,48.8,63.6,45.9,,0,,7.7,,6.1,25.8,64.62,Partially cloudy
russia,06/18/2001,77.9,52.1,66.6,,,0,,6.7,,6.6,32.4,63.37,Partially cloudy
russia,06/19/2001,79.1,57,70,,,0,,13.4,,6,54.3,66.24,Partially cloudy
russia,06/20/2001,79.5,60.9,68.3,,,0.31,,10.5,,5.8,69.9,81.59,"Rain, Partially cloudy"
russia,06/21/2001,80.6,59,69.9,,81.9,0.02,,10,,6.8,58.3,73.5,"Rain, Partially cloudy"
russia,06/22/2001,69.3,60.9,64.4,,,0.37,,13.6,,5.7,76.1,88.09,"Rain, Overcast"
russia,06/23/2001,72.2,59.9,64.2,,,0.14,,8.9,,6.3,84.9,86.02,"Rain, Overcast"
russia,06/24/2001,68.6,56.3,62.4,,,0.04,,10.4,,6.8,75.4,86.07,"Rain, Overcast"
russia,06/25/2001,71.9,59.4,64.7,,,0.12,,13.7,,6.5,69,82.48,"Rain, Partially cloudy"
russia,06/26/2001,71.7,54,63.4,,,0,,11.2,,6,43.8,69.9,Partially cloudy
russia,06/27/2001,68.1,50.9,60.9,,,0,,11.2,,6.2,33.3,69.53,Partially cloudy
russia,06/28/2001,73.8,51.9,63,,,0.12,,13.6,,6.7,44.1,76.93,"Rain, Partially cloudy"
russia,06/29/2001,73.7,53.6,65.3,,,0,,9.9,,5.9,23.7,68.7,Clear
russia,06/30/2001,76.7,51.2,65.9,,,0,,5.7,,6.3,12.9,61.07,Clear
russia,07/01/2001,80.7,57.3,69.8,,82.4,0,,7.9,,6.2,17.9,64.53,Clear
russia,07/02/2001,81.5,57.3,71.8,,81.2,0,,6.7,,6.2,35.5,67.7,Partially cloudy
russia,07/03/2001,85.6,60.2,72.3,,86.3,0,,17.9,,6.2,53.3,70.53,Partially cloudy
russia,07/04/2001,78,60.3,70.7,,,0,,8.3,,6.2,47.4,70.5,Partially cloudy
russia,07/05/2001,80,56.2,70.5,,,0,,10.1,,6.1,9.5,64.65,Clear
russia,07/06/2001,84.4,60.3,75.1,,85.3,0,,13.4,,5.9,13.4,62.58,Clear
russia,07/07/2001,84.3,62.7,73.4,,83.6,1.06,,10.3,,5.9,28.8,64.13,"Rain, Partially cloudy"
russia,07/08/2001,78.9,61.4,69.1,,,0.03,,8.9,,6.6,80.9,78.41,"Rain, Overcast"
russia,07/09/2001,66.6,59.4,63.2,,,0,,9.1,,6.9,95.9,87.54,Overcast
russia,07/10/2001,71.5,58.3,63.6,,,0,,10.1,,6,91,85.13,Overcast
russia,07/11/2001,80.7,60.8,70.8,,82.7,0,,11.2,,6,67.8,80.26,Partially cloudy
russia,07/12/2001,77.7,61.9,68.8,,,0.08,,13.4,,5.9,64.1,87.01,"Rain, Partially cloudy"
russia,07/13/2001,81.2,60.9,69.5,,83.4,0.35,,8.3,,5.9,59.8,84.24,"Rain, Partially cloudy"
russia,07/14/2001,79.4,62.1,70.1,,,0,,8.9,,5.9,51.8,81.89,Partially cloudy
russia,07/15/2001,86.1,63.5,74.7,,88.2,0,,8.9,,7.1,19.9,74.99,Clear
russia,07/16/2001,87.3,68.9,75.6,,90,0.2,,7.9,,5.7,48.4,79.2,"Rain, Partially cloudy"
russia,07/17/2001,88.3,66.3,78,,92.2,0,,8,,6.3,47.9,75.62,Partially cloudy
russia,07/18/2001,89.1,67.8,79.8,,92.7,0,,8.9,,6.4,19.6,70.53,Clear
russia,07/19/2001,86.1,68.4,78.6,,89.2,0,,11.2,,6.2,33.9,70.35,Partially cloudy
russia,07/20/2001,88.5,69,78.5,,90.2,0,,11.8,,6.1,41.2,68.64,Partially cloudy
russia,07/21/2001,89.9,66.8,77.6,,92.4,0,,6.7,,6.3,23.4,70.98,Clear
russia,07/22/2001,91.5,69.2,80.4,,94.6,0,,8.9,,6.1,12.2,66.41,Clear
russia,07/23/2001,87.1,69.6,79.7,,92.1,0,,9.1,,6.2,7.5,69.11,Clear
russia,07/24/2001,82.5,63.7,71.9,,85.1,1.38,,15.2,,5.6,41,83.3,"Rain, Partially cloudy"
russia,07/25/2001,76.3,64.6,69.2,,,0.39,,9.3,,5.8,65.6,82.31,"Rain, Partially cloudy"
russia,07/26/2001,80.5,59.3,71,,83.3,0,,13.4,,6.2,15.4,73.11,Clear
russia,07/27/2001,83.8,64.7,74.4,,87.4,0,,10.1,,6.8,47.3,77.76,Partially cloudy
russia,07/28/2001,80.7,61.9,72.8,,82.4,0.02,,10.5,,6.3,63,76.51,"Rain, Partially cloudy"
russia,07/29/2001,74.1,64.5,69,,,0,,10.1,,6.2,62.2,78.16,Partially cloudy
russia,07/30/2001,78.9,60.7,70.2,,,0,,10.1,,6.3,24.6,62.83,Clear
russia,07/31/2001,80,58.5,69.6,,,0,,15.5,,6.1,20.1,67.03,Clear
russia,08/01/2001,70.2,59.4,63.7,,,0.07,,6.4,,5.9,68.5,81.26,"Rain, Partially cloudy"
russia,08/02/2001,67,54,60.3,,,0.05,,12.6,,6.2,72.6,76.85,"Rain, Partially cloudy"
russia,08/03/2001,64.4,46.8,56.6,43.5,,0,,16.1,,6.3,30.5,67.34,Partially cloudy
russia,08/04/2001,66.6,44.3,57,41.3,,0,,12.6,,6.2,18.2,65.73,Clear
russia,08/05/2001,74.9,44.6,62.1,40.8,,0,,6.7,,5.6,18,69.26,Clear
russia,08/06/2001,71.7,61.9,65.3,,,0.31,,11.3,,4.6,69.8,88.53,"Rain, Partially cloudy"
russia,08/07/2001,72,52.5,63.3,,,0,,10.3,,6.3,30.3,73.94,Partially cloudy
russia,08/08/2001,75.3,50.7,63.5,,,0,,5.8,,5.5,58.7,69.98,Partially cloudy
russia,08/09/2001,79.6,59,69,,,0,,8.6,,6.2,53.8,73.51,Partially cloudy
russia,08/10/2001,80.9,63.8,71.3,,82.8,0,,9.1,,5.5,72.5,78.98,Partially cloudy
russia,08/11/2001,81.3,64.5,69.1,,82.8,0.03,,16.8,,5,55.3,82.05,"Rain, Partially cloudy"
russia,08/12/2001,69.9,58,63.5,,,0.01,,10.2,,5.7,67.2,89.69,"Rain, Partially cloudy"
russia,08/13/2001,66.2,55.8,59.7,,,0.71,,10.4,,5.2,73.7,85.28,"Rain, Partially cloudy"
russia,08/14/2001,69.2,50.9,60,,,0,,12.3,,6.1,45.5,82.39,Partially cloudy
russia,08/15/2001,72.5,55,63.5,,,0,,10.3,,5.6,39.4,77.56,Partially cloudy
russia,08/16/2001,75.6,52.2,65.2,,,0,,10.3,,5.9,27.6,75.44,Partially cloudy
russia,08/17/2001,79.8,54.7,68.7,,,0,,9.9,,6,21,72.95,Clear
russia,08/18/2001,82.8,60.1,73,,84.6,0,,10.9,,5.6,23.2,73.71,Clear
russia,08/19/2001,77,62.1,69.7,,,0,,8.6,,5.4,35.7,77.11,Partially cloudy
russia,08/20/2001,75.9,57.3,67.1,,,0,,8.1,,6.3,23.3,66.1,Clear
russia,08/21/2001,73.8,49.6,63.1,,,0,,5.5,,6.1,15,63.94,Clear
russia,08/22/2001,73.7,57.3,64.8,,,0,,9.9,,5.7,75.8,83.05,Overcast
russia,08/23/2001,65.5,52.7,60.3,,,0.75,,18.9,,5.5,65.1,73.59,"Rain, Partially cloudy"
russia,08/24/2001,61.7,50.1,54.8,,,0,,8.9,,6.4,67.5,70.82,Partially cloudy
russia,08/25/2001,69.6,45.7,58.4,43.5,,0,,13.5,,6.1,48.7,72.55,Partially cloudy
russia,08/26/2001,63.7,50,57.1,48.5,,0,,11.8,,6.3,56.3,72.98,Partially cloudy
russia,08/27/2001,60,48,54.3,45.3,,0,,12.8,,6.5,70.8,77.99,Partially cloudy
russia,08/28/2001,58.8,41.8,50.7,39.7,,0,,11.8,,5.9,43,80.76,Partially cloudy
russia,08/29/2001,60.6,44.6,53.3,39.8,,0,,12.1,,6.3,51.7,75.68,Partially cloudy
russia,08/30/2001,58.7,44.7,52.6,41.9,,0.03,,12.1,,6.4,63.4,75.29,"Rain, Partially cloudy"
russia,08/31/2001,55.5,44.8,50.2,39.8,,0,,19.2,,6.4,60.9,73.46,Partially cloudy
russia,09/01/2001,53.4,42.4,48.5,38,,0,,14,,6.4,58.1,75.14,Partially cloudy
russia,09/02/2001,57.6,37.8,48.1,31.9,,0,,14.8,,6.3,35.2,75.15,Partially cloudy
russia,09/03/2001,60.1,38.2,49.7,37.5,,0,,6.8,,5.9,52.1,74.51,Partially cloudy
russia,09/04/2001,57.5,39.7,49.5,38.1,,0,,6.7,,5.4,48.4,83.91,Partially cloudy
russia,09/05/2001,65.9,41.7,53.8,38.8,,0,,4.6,,5.5,47.1,75.04,Partially cloudy
russia,09/06/2001,67.4,52.6,58.6,,,0.16,,9.6,,5.3,68.7,83.18,"Rain, Partially cloudy"
russia,09/07/2001,71.1,47.7,59.7,,,0,,9.3,,4.7,40.7,74.31,Partially cloudy
russia,09/08/2001,62.7,49.9,56,49.3,,0.02,,17.3,,5.3,73.6,82.21,"Rain, Partially cloudy"
russia,09/09/2001,62.2,55.5,57.8,,,0.44,,14.1,,4.7,87.9,92.03,"Rain, Overcast"
russia,09/10/2001,68.7,52.7,60.4,,,0,,18.6,,4,77.5,82.88,Overcast
russia,09/11/2001,65.7,50.9,57,,,0.2,,9.1,,5.3,87.8,88.59,"Rain, Overcast"
russia,09/12/2001,76.8,56.8,66.7,,,0.03,,14.3,,4,44.2,76.41,"Rain, Partially cloudy"
russia,09/13/2001,69.5,52.5,61.5,,,0.35,,9.8,,5.7,65.9,85.76,"Rain, Partially cloudy"
russia,09/14/2001,61.8,47.6,54.4,44.8,,0,,6.8,,4.3,79.4,87.64,Overcast
russia,09/15/2001,66.2,51.9,58,,,0,,6.7,,3.9,81.5,90.95,Overcast
russia,09/16/2001,71.1,49.6,59.1,47.1,,0,,10.4,,4,28.5,76.93,Partially cloudy
